0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
30,0
29.815,2.3465
29.266,4.6353
28.365,6.8099
27.135,8.8168
25.607,10.607
23.817,12.135
21.81,13.365
19.635,14.266
17.347,14.815
15,15
12.653,14.815
10.365,14.266
8.1901,13.365
6.1832,12.135
4.3934,10.607
2.8647,8.8168
1.6349,6.8099
0.73415,4.6353
0.18467,2.3465
0,0
