0,0
0.18467,2.3465
0.73415,4.6353
1.6349,6.8099
2.8647,8.8168
4.3934,10.607
6.1832,12.135
8.1901,13.365
10.365,14.266
12.653,14.815
15,15
17.347,14.815
19.635,14.266
21.81,13.365
23.817,12.135
25.607,10.607
27.135,8.8168
28.365,6.8099
29.266,4.6353
29.815,2.3465
30,0
30,0
29,0
28,0
27,0
26,0
25,0
24,0
23,0
22,0
21,0
20,0
19,0
18,0
17,0
16,0
15,0
14,0
13,0
12,0
11,0
10,0
9,0
8,0
7,0
6,0
5,0
4,0
3,0
2,0
1,0
0,0
